state_code,state_name_english,state_census2011_code,district_code,district_name_english,district_census2011_code,subdistrict_code,subdistrict_name_english,subdistrict_census2011_code,state_or_ut
13,Nagaland,13.0,247,Mon,261.0,1749,Wakching,1749.0,S
33,Tamil Nadu,33.0,574,Kancheepuram,604.0,6626,Walajabad,0.0,S
36,Telangana,0.0,693,Wanaparthy,0.0,4595,Wanaparthy,4595.0,S
14,Manipur,14.0,256,Imphal West,277.0,1882,Wangoi,1882.0,S
36,Telangana,0.0,699,Kumuram Bheem Asifabad,0.0,4314,Wankidi,4314.0,S
17,Meghalaya,17.0,657,East Jaintia Hills,0.0,1999,Wapung,1999.0,S
36,Telangana,0.0,522,Warangal,540.0,4706,Warangal,4706.0,S
27,Maharashtra,27.0,488,Dharashiv,525.0,4238,Washi,4238.0,S
1,Jammu And Kashmir,1.0,3,Baramulla,8.0,6825,Watergam,0.0,U
8,Rajasthan,8.0,91,Bharatpur,105.0,512,Weir,512.0,S
15,Mizoram,15.0,266,Mamit,281.0,1897,West Phaileng,1897.0,S
13,Nagaland,13.0,248,Phek,266.0,5992,Weziho,0.0,S
13,Nagaland,13.0,250,Wokha,264.0,1789,Wokha Sadar,1789.0,S
12,Arunachal Pradesh,12.0,236,Lower Subansiri,255.0,1697,Yachuli Adc,1697.0,S
36,Telangana,0.0,697,Yadadri Bhuvanagiri,0.0,4616,Yadagirigutta,4616.0,S
28,Andhra Pradesh,28.0,503,Chittoor,554.0,5430,Yadamarri,5430.0,S
36,Telangana,0.0,516,Nizamabad,533.0,4369,Yedapally,4369.0,S
29,Karnataka,29.0,525,Bengaluru Urban,572.0,7103,Yelahanka,0.0,S
28,Andhra Pradesh,28.0,523,West Godavari,546.0,4989,Yelamanchili,4989.0,S
29,Karnataka,29.0,543,Koppal,560.0,5464,Yelbarga,5464.0,S
36,Telangana,0.0,690,Bhadradri Kothagudem,0.0,4740,Yellandu,4740.0,S
36,Telangana,0.0,683,Rajanna Sircilla,0.0,4432,Yellareddipet,4432.0,S
36,Telangana,0.0,516,Nizamabad,533.0,6239,Yergatla,0.0,S
28,Andhra Pradesh,28.0,752,Tirupati,0.0,5374,Yerravaripalem,5374.0,S
1,Jammu And Kashmir,1.0,625,Shopian,13.0,6797,Zainapora,0.0,U
1,Jammu And Kashmir,1.0,3,Baramulla,8.0,6826,Zaingeer,0.0,U
13,Nagaland,13.0,251,Zunheboto,263.0,1772,Zunheboto Sadar,1772.0,S
12,Arunachal Pradesh,12.0,243,West Siang,250.0,6087,Aalo Hq,0.0,S
22,Chhattisgarh,22.0,381,Uttar Bastar Kanker,413.0,7346,Aamabeda,0.0,S
13,Nagaland,13.0,247,Mon,261.0,1750,Aboi,1750.0,S
36,Telangana,0.0,694,Nagarkurnool,0.0,4579,Achampet,4579.0,S
22,Chhattisgarh,22.0,762,Sakti,0.0,7255,Adbhar,0.0,S
28,Andhra Pradesh,28.0,750,Bapatla,0.0,5112,Addanki,5112.0,S
17,Meghalaya,17.0,656,North Garo Hills,0.0,7334,Adokgre,0.0,S
32,Kerala,32.0,564,Pathanamthitta,599.0,5683,Adoor,5683.0,S
29,Karnataka,29.0,538,Kalaburagi,579.0,5581,Afzalpur,5581.0,S
23,Madhya Pradesh,23.0,667,Agar-Malwa,0.0,3518,Agar,3518.0,S
31,Lakshadweep,31.0,553,Lakshadweep District,587.0,5626,Agatti,5626.0,U
28,Andhra Pradesh,28.0,748,Eluru,0.0,5005,Agiripalli,5005.0,S
9,Uttar Pradesh,9.0,118,Agra,146.0,766,Agra,766.0,S
22,Chhattisgarh,22.0,378,Durg,409.0,7331,Ahiwara,0.0,S
21,Odisha,21.0,362,Khordha,386.0,3045,Airfield (Kapila Prasad),3045.0,S
29,Karnataka,29.0,532,Chikkamagaluru,570.0,7078,Ajjampura,0.0,S
27,Maharashtra,27.0,496,Solapur,526.0,4254,Akkalkot,4254.0,S
27,Maharashtra,27.0,466,Ahmednagar,522.0,4201,Akole,4201.0,S
27,Maharashtra,27.0,467,Akola,501.0,3989,Akot,3989.0,S
36,Telangana,0.0,697,Yadadri Bhuvanagiri,0.0,4617,Alair,4617.0,S
2,Himachal Pradesh,2.0,18,Kangra,24.0,6900,Alampur,0.0,S
20,Jharkhand,20.0,331,Gumla,366.0,2715,Albert Ekka(Jari),2715.0,S
27,Maharashtra,27.0,491,Raigad,520.0,4177,Alibag,4177.0,S
7,Delhi,7.0,80,North,91.0,6076,Alipur,0.0,U
23,Madhya Pradesh,23.0,639,Alirajpur,465.0,3713,Alirajpur,3713.0,S
36,Telangana,0.0,513,Medak,535.0,4470,Alladurg,4470.0,S
5,Uttarakhand,5.0,45,Almora,64.0,330,Almora,330.0,S
13,Nagaland,13.0,246,Mokokchung,262.0,1759,Alongkima,1759.0,S
1,Jammu And Kashmir,1.0,623,Bandipora,9.0,6809,Aloosa,0.0,U
23,Madhya Pradesh,23.0,423,Ratlam,434.0,3502,Alot,3502.0,S
29,Karnataka,29.0,539,Hassan,574.0,5557,Alur,5557.0,S
13,Nagaland,13.0,614,Kiphire,269.0,1836,Amahator,1836.0,S
3,Punjab,3.0,737,Malerkotla,0.0,7122,Amargarh,0.0,S
2,Himachal Pradesh,2.0,26,Una,29.0,148,Amb,148.0,S
23,Madhya Pradesh,23.0,417,Morena,419.0,3385,Ambah,3385.0,S
33,Tamil Nadu,33.0,592,Tirunelveli,628.0,5878,Ambasamudram,5878.0,S
8,Rajasthan,8.0,102,Jaipur,110.0,547,Amber,547.0,S
22,Chhattisgarh,22.0,389,Surguja,401.0,3247,Ambikapur,3247.0,S
19,West Bengal,19.0,303,North 24 Parganas,337.0,2322,Amdanga,2322.0,S
36,Telangana,0.0,691,Sangareddy,0.0,6276,Ameenpur,0.0,S
18,Assam,18.0,300,Sivasagar,311.0,2072,Amguri,2072.0,S
24,Gujarat,24.0,442,Bharuch,488.0,3914,Amod,3914.0,S
33,Tamil Nadu,33.0,595,Vellore,605.0,5964,Anaicut,0.0,S
13,Nagaland,13.0,247,Mon,261.0,1754,Angjangyang,1754.0,S
2,Himachal Pradesh,2.0,20,Kullu,26.0,121,Ani,121.0,S
12,Arunachal Pradesh,12.0,230,Dibang Valley,257.0,1718,Anini,1718.0,S
22,Chhattisgarh,22.0,381,Uttar Bastar Kanker,413.0,3353,Antagarh,3353.0,S
28,Andhra Pradesh,28.0,515,Sri Potti Sriramulu Nellore,550.0,5165,Anumasamudrampeta,5165.0,S
9,Uttar Pradesh,9.0,130,Bareilly,150.0,786,Aonla,786.0,S
28,Andhra Pradesh,28.0,745,Alluri Sitharama Raju,0.0,4844,Araku Valley,4844.0,S
22,Chhattisgarh,22.0,387,Raipur,410.0,3330,Arang,3330.0,S
33,Tamil Nadu,33.0,593,Tiruvannamalai,606.0,5721,Arani,5721.0,S
33,Tamil Nadu,33.0,731,Ranipet,0.0,5716,Arcot,5716.0,S
2,Himachal Pradesh,2.0,25,Solan,31.0,158,Arki,158.0,S
36,Telangana,0.0,516,Nizamabad,533.0,4360,Armoor,4360.0,S
1,Jammu And Kashmir,1.0,5,Jammu,21.0,6717,Arnia,0.0,U
19,West Bengal,19.0,321,Purulia,340.0,2389,Arsha,2389.0,S
23,Madhya Pradesh,23.0,391,Ashoknagar,459.0,3686,Ashoknagar,3686.0,S
36,Telangana,0.0,699,Kumuram Bheem Asifabad,0.0,4319,Asifabad,4319.0,S
21,Odisha,21.0,369,Puri,387.0,3060,Astaranga,3060.0,S
13,Nagaland,13.0,251,Zunheboto,263.0,1770,Asuto,1770.0,S
6,Haryana,6.0,69,Mahendragarh,84.0,6457,Ateli,0.0,S
23,Madhya Pradesh,23.0,395,Bhind,420.0,3391,Ater,3391.0,S
13,Nagaland,13.0,613,Peren,271.0,1853,Athibung,1853.0,S
28,Andhra Pradesh,28.0,755,Nandyal,0.0,5265,Atmakur,5265.0,S
36,Telangana,0.0,697,Yadadri Bhuvanagiri,0.0,4626,Atmakur (M),4626.0,S
13,Nagaland,13.0,251,Zunheboto,263.0,1773,Atoizu,1773.0,S
9,Uttar Pradesh,9.0,119,Aligarh,143.0,754,Atrauli,754.0,S
10,Bihar,10.0,196,Gaya,236.0,1493,Atri,1493.0,S
33,Tamil Nadu,33.0,584,Salem,608.0,5743,Attur,5743.0,S
27,Maharashtra,27.0,477,Hingoli,512.0,4113,Aundha (Nagnath),4113.0,S
22,Chhattisgarh,22.0,761,Mohla-Manpur-Ambagarh Chouki,0.0,7278,Aundhi,0.0,S
9,Uttar Pradesh,9.0,122,Auraiya,162.0,842,Auraiya,842.0,S
10,Bihar,10.0,189,Aurangabad,235.0,1481,Aurangabad,1481.0,S
33,Tamil Nadu,33.0,582,Pudukkottai,621.0,5828,Avudayarkoil,5828.0,S
18,Assam,18.0,293,Karimganj,317.0,2102,Badarpur,2102.0,S
23,Madhya Pradesh,23.0,403,Dhar,438.0,3532,Badnawar,3532.0,S
23,Madhya Pradesh,23.0,667,Agar-Malwa,0.0,3517,Badod,3517.0,S
23,Madhya Pradesh,23.0,413,Katni,450.0,3623,Badwara,3623.0,S
18,Assam,18.0,616,Baksa,324.0,2139,Baganpara (Pt),2139.0,S
24,Gujarat,24.0,439,Amreli,480.0,3844,Bagasara,3844.0,S
3,Punjab,3.0,38,Moga,42.0,232,Bagha Purana,232.0,S
22,Chhattisgarh,22.0,380,Jashpur,402.0,3255,Bagicha,3255.0,S
8,Rajasthan,8.0,88,Banswara,125.0,653,Bagidora,653.0,S
19,West Bengal,19.0,321,Purulia,340.0,2392,Bagmundi,2392.0,S
2,Himachal Pradesh,2.0,22,Mandi,27.0,7174,Bagshad,0.0,S
10,Bihar,10.0,195,Darbhanga,215.0,1192,Baheri,1192.0,S
10,Bihar,10.0,197,Gopalganj,217.0,1228,Baikunthpur,1228.0,S
10,Bihar,10.0,214,Purnia,211.0,1140,Baisi,1140.0,S
21,Odisha,21.0,365,Mayurbhanj,376.0,2880,Baisinga,2880.0,S
17,Meghalaya,17.0,656,North Garo Hills,0.0,6544,Bajengdoba,0.0,S
10,Bihar,10.0,212,Patna,230.0,1414,Bakhtiarpur,1414.0,S
19,West Bengal,19.0,321,Purulia,340.0,2393,Balarampur,2393.0,S
23,Madhya Pradesh,23.0,434,Tikamgarh,424.0,3421,Baldeogarh,3421.0,S
9,Uttar Pradesh,9.0,185,Sultanpur,179.0,6868,Baldirai,0.0,S
8,Rajasthan,8.0,778,Jodhpur (Gramin),,6049,Balesar,0.0,S
21,Odisha,21.0,346,Baleshwar,377.0,2909,Baleshwar (M),2909.0,S
5,Uttarakhand,5.0,55,Tehri Garhwal,59.0,6374,Balganga,0.0,S
8,Rajasthan,8.0,111,Pali,118.0,605,Bali,605.0,S
21,Odisha,21.0,362,Khordha,386.0,3042,Balianta,3042.0,S
21,Odisha,21.0,362,Khordha,386.0,3043,Balipatna,3043.0,S
36,Telangana,0.0,516,Nizamabad,533.0,4361,Balkonda,4361.0,S
29,Karnataka,29.0,528,Ballari,565.0,5500,Ballari,5500.0,S
28,Andhra Pradesh,28.0,750,Bapatla,0.0,5105,Ballikurava,5105.0,S
19,West Bengal,19.0,313,Howrah,341.0,2403,Bally Jagachha,2403.0,S
36,Telangana,0.0,694,Nagarkurnool,0.0,4597,Balmoor,4597.0,S
22,Chhattisgarh,22.0,379,Janjgir-Champa,405.0,3279,Baloda,3279.0,S
22,Chhattisgarh,22.0,649,Balrampur-Ramanujganj,0.0,3237,Balrampur,3237.0,S
21,Odisha,21.0,362,Khordha,386.0,3053,Balugaon,3053.0,S
19,West Bengal,19.0,316,Malda,332.0,2215,Bamangola,2215.0,S
12,Arunachal Pradesh,12.0,231,East Kameng,247.0,1586,Bameng Adc,1586.0,S
23,Madhya Pradesh,23.0,406,Guna,458.0,3678,Bamori,3678.0,S
12,Arunachal Pradesh,12.0,231,East Kameng,247.0,6102,Bana Eac,0.0,S
21,Odisha,21.0,344,Anugul,384.0,3010,Banarpal,3010.0,S
23,Madhya Pradesh,23.0,425,Sagar,427.0,3446,Banda,3446.0,S
23,Madhya Pradesh,23.0,425,Sagar,427.0,7420,Bandari,0.0,S
22,Chhattisgarh,22.0,381,Uttar Bastar Kanker,413.0,7353,Bande,0.0,S
10,Bihar,10.0,208,Muzaffarpur,216.0,1210,Bandra,1210.0,S
18,Assam,18.0,298,Nalbari,323.0,2137,Banekuchi,2137.0,S
28,Andhra Pradesh,28.0,503,Chittoor,554.0,5429,Bangarupalem,5429.0,S
21,Odisha,21.0,365,Mayurbhanj,376.0,2875,Bangiriposi,2875.0,S
21,Odisha,21.0,367,Nayagarh,385.0,3024,Banigochha,3024.0,S
21,Odisha,21.0,350,Cuttack,381.0,2948,Banki,2948.0,S
9,Uttar Pradesh,9.0,182,Siddharthnagar,184.0,934,Bansi,934.0,S
19,West Bengal,19.0,310,Dakshin Dinajpur,331.0,2206,Bansihari,2206.0,S
21,Odisha,21.0,348,Bhadrak,378.0,2911,Bant,2911.0,S
21,Odisha,21.0,344,Anugul,384.0,3021,Bantala,3021.0,S
19,West Bengal,19.0,704,Paschim Bardhaman,0.0,2269,Barabani,2269.0,S
10,Bihar,10.0,196,Gaya,236.0,1510,Barachatti,1510.0,S
21,Odisha,21.0,350,Cuttack,381.0,2951,Barang,2951.0,S
9,Uttar Pradesh,9.0,124,Baghpat,139.0,735,Baraut,735.0,S
20,Jharkhand,20.0,332,Hazaribagh,360.0,2645,Barhi,2645.0,S
23,Madhya Pradesh,23.0,413,Katni,450.0,3622,Barhi,3622.0,S
21,Odisha,21.0,365,Mayurbhanj,376.0,2873,Baripada Town,2873.0,S
12,Arunachal Pradesh,12.0,241,Upper Subansiri,249.0,1620,Baririjo Circle,1620.0,S
18,Assam,18.0,298,Nalbari,323.0,2134,Barkhetri,2134.0,S
18,Assam,18.0,280,Barpeta,303.0,2018,Barnagar (Pt),2018.0,S
23,Madhya Pradesh,23.0,401,Datia,422.0,7001,Baroni,0.0,S
19,West Bengal,19.0,303,North 24 Parganas,337.0,2324,Barrackpur - II,2324.0,S
22,Chhattisgarh,22.0,376,Dakshin Bastar Dantewada,416.0,7232,Barsur,0.0,S
19,West Bengal,19.0,304,South 24 Parganas,343.0,2422,Baruipur,2422.0,S
10,Bihar,10.0,208,Muzaffarpur,216.0,1200,Baruraj (Motipur),1200.0,S
20,Jharkhand,20.0,335,Latehar,359.0,2636,Barwadih,2636.0,S
1,Jammu And Kashmir,1.0,14,Udhampur,19.0,6736,Basantgarh,0.0,U
20,Jharkhand,20.0,331,Gumla,366.0,2711,Basia,2711.0,S
28,Andhra Pradesh,28.0,754,Sri Sathya Sai,0.0,5337,Bathalapalli,5337.0,S
10,Bihar,10.0,221,Sitamarhi,206.0,1069,Bathnaha,1069.0,S
23,Madhya Pradesh,23.0,400,Damoh,428.0,3456,Batiyagarh,3456.0,S
8,Rajasthan,8.0,775,Balotra,,578,Baytoo,578.0,S
8,Rajasthan,8.0,774,Beawar,,609,Beawar,609.0,S
10,Bihar,10.0,191,Begusarai,222.0,1314,Begusarai,1314.0,S
36,Telangana,0.0,501,Adilabad,532.0,4308,Bela,4308.0,S
29,Karnataka,29.0,527,Belagavi,555.0,5438,Belagavi,5438.0,S
19,West Bengal,19.0,319,Murshidabad,333.0,2245,Beldanga - II,2245.0,S
22,Chhattisgarh,22.0,375,Bilaspur,406.0,7243,Belgahna,0.0,S
28,Andhra Pradesh,28.0,751,Palnadu,0.0,5049,Bellamkonda,5049.0,S
10,Bihar,10.0,221,Sitamarhi,206.0,1072,Belsand,1072.0,S
29,Karnataka,29.0,534,Dakshina Kannada,575.0,5563,Beltangadi,5563.0,S
29,Karnataka,29.0,525,Bengaluru Urban,572.0,5544,Bengaluru East,5544.0,S
23,Madhya Pradesh,23.0,396,Bhopal,444.0,3580,Berasia,3580.0,S
5,Uttarakhand,5.0,53,Pithoragarh,62.0,318,Berinag,318.0,S
17,Meghalaya,17.0,663,South West Garo Hills,0.0,1966,Betasing,1966.0,S
28,Andhra Pradesh,28.0,755,Nandyal,0.0,5279,Bethamcherla,5279.0,S
23,Madhya Pradesh,23.0,394,Betul,447.0,6989,Betul Nagar,0.0,S
24,Gujarat,24.0,441,Banas Kantha,469.0,3742,Bhabhar,3742.0,S
1,Jammu And Kashmir,1.0,4,Doda,16.0,65,Bhaderwah,65.0,U
10,Bihar,10.0,191,Begusarai,222.0,1308,Bhagwanpur,1308.0,S
10,Bihar,10.0,224,Vaishali,220.0,1271,Bhagwanpur,1271.0,S
23,Madhya Pradesh,23.0,427,Sehore,445.0,3587,Bhairunda,3587.0,S
22,Chhattisgarh,22.0,383,Korba,404.0,7328,Bhaisma,0.0,S
2,Himachal Pradesh,2.0,16,Chamba,23.0,86,Bhalai,86.0,S
1,Jammu And Kashmir,1.0,4,Doda,16.0,6753,Bhalessa,0.0,U
1,Jammu And Kashmir,1.0,5,Jammu,21.0,6709,Bhalwal,0.0,U
21,Odisha,21.0,354,Ganjam,388.0,3074,Bhanjanagar,3074.0,S
22,Chhattisgarh,22.0,381,Uttar Bastar Kanker,413.0,3349,Bhanupratappur,3349.0,S
10,Bihar,10.0,188,Araria,209.0,1114,Bhargama,1114.0,S
20,Jharkhand,20.0,331,Gumla,366.0,2709,Bharno,2709.0,S
2,Himachal Pradesh,2.0,18,Kangra,24.0,7414,Bharoli,0.0,S
24,Gujarat,24.0,442,Bharuch,488.0,3916,Bharuch,3916.0,S
19,West Bengal,19.0,306,Purba Bardhaman,335.0,2286,Bhatar,2286.0,S
27,Maharashtra,27.0,468,Amravati,503.0,4010,Bhatkuli,4010.0,S
21,Odisha,21.0,347,Bargarh,370.0,2767,Bhatli,2767.0,S
9,Uttar Pradesh,9.0,137,Deoria,190.0,963,Bhatpar Rani,963.0,S
2,Himachal Pradesh,2.0,16,Chamba,23.0,88,Bhattiyat,88.0,S
24,Gujarat,24.0,443,Bhavnagar,481.0,3854,Bhavnagar,3854.0,S
3,Punjab,3.0,43,Sangrur,53.0,6855,Bhawanigarh,0.0,S
36,Telangana,0.0,686,Hanumakonda,0.0,4448,Bheemadevarpalli,4448.0,S
28,Andhra Pradesh,28.0,748,Eluru,0.0,4963,Bheemadole,4963.0,S
36,Telangana,0.0,685,Kamareddy,0.0,4391,Bhiknoor,4391.0,S
23,Madhya Pradesh,23.0,394,Betul,447.0,7027,Bhimpur,0.0,S
8,Rajasthan,8.0,117,Udaipur,130.0,6917,Bhindar,0.0,S
10,Bihar,10.0,211,Pashchim Champaran,203.0,1022,Bhitaha,1022.0,S
28,Andhra Pradesh,28.0,521,Vizianagaram,543.0,4840,Bhogapuram,4840.0,S
9,Uttar Pradesh,9.0,156,Kanpur Dehat,163.0,846,Bhognipur,846.0,S
27,Maharashtra,27.0,485,Nanded,511.0,4102,Bhokar,4102.0,S
27,Maharashtra,27.0,490,Pune,521.0,4198,Bhor,4198.0,S
27,Maharashtra,27.0,480,Kolhapur,530.0,4291,Bhudargad,4291.0,S
3,Punjab,3.0,35,Kapurthala,36.0,205,Bhulath,205.0,S
36,Telangana,0.0,687,Jayashankar Bhupalapally,0.0,4682,Bhupalpally,4682.0,S
8,Rajasthan,8.0,91,Bharatpur,105.0,6665,Bhusawar,0.0,S
36,Telangana,0.0,697,Yadadri Bhuvanagiri,0.0,4629,Bibinagar,4629.0,S
10,Bihar,10.0,205,Madhepura,213.0,1166,Bihariganj,1166.0,S
22,Chhattisgarh,22.0,648,Surajpur,0.0,7245,Biharpur,0.0,S
10,Bihar,10.0,192,Bhagalpur,224.0,1330,Bihpur,1330.0,S
10,Bihar,10.0,212,Patna,230.0,1403,Bihta,1403.0,S
10,Bihar,10.0,215,Rohtas,234.0,1461,Bikramganj,1461.0,S
9,Uttar Pradesh,9.0,176,Rampur,136.0,725,Bilaspur,725.0,S
9,Uttar Pradesh,9.0,150,Hardoi,155.0,812,Bilgram,812.0,S
9,Uttar Pradesh,9.0,157,Kanpur Nagar,164.0,848,Bilhaur,848.0,S
21,Odisha,21.0,372,Sonepur,392.0,3135,Binika,3135.0,S
10,Bihar,10.0,195,Darbhanga,215.0,1193,Biraul,1193.0,S
2,Himachal Pradesh,2.0,26,Una,29.0,6892,Birhu Kalan,0.0,S
36,Telangana,0.0,685,Kamareddy,0.0,4375,Birkur,4375.0,S
23,Madhya Pradesh,23.0,426,Satna,429.0,3463,Birsinghpur,3463.0,S
14,Manipur,14.0,252,Bishnupur,275.0,1874,Bishnupur,1874.0,S
19,West Bengal,19.0,304,South 24 Parganas,343.0,2415,Bishnupur - I,2415.0,S
19,West Bengal,19.0,304,South 24 Parganas,343.0,2416,Bishnupur - II,2416.0,S
20,Jharkhand,20.0,332,Hazaribagh,360.0,2652,Bishungarh,2652.0,S
18,Assam,18.0,705,Biswanath,0.0,2045,Biswanath,2045.0,S
28,Andhra Pradesh,28.0,521,Vizianagaram,543.0,4816,Bobbili,4816.0,S
10,Bihar,10.0,208,Muzaffarpur,216.0,1206,Bochaha,1206.0,S
24,Gujarat,24.0,668,Chhotaudepur,0.0,6020,Bodeli,0.0,S
21,Odisha,21.0,368,Nuapada,394.0,3157,Boden,3157.0,S
18,Assam,18.0,281,Bongaigaon,319.0,2111,Boitamari,2111.0,S
10,Bihar,10.0,221,Sitamarhi,206.0,1079,Bokhara,1079.0,S
21,Odisha,21.0,361,Kendujhar,375.0,2835,Bolani,2835.0,S
36,Telangana,0.0,698,Vikarabad,0.0,4550,Bomaraspeta,4550.0,S
36,Telangana,0.0,697,Yadadri Bhuvanagiri,0.0,4613,Bommalaramaram,4613.0,S
28,Andhra Pradesh,28.0,521,Vizianagaram,543.0,4829,Bondapalli,4829.0,S
19,West Bengal,19.0,303,North 24 Parganas,337.0,2317,Bongaon,2317.0,S
1,Jammu And Kashmir,1.0,3,Baramulla,8.0,38,Boniyar,38.0,U
20,Jharkhand,20.0,327,East Singhbum,357.0,2605,Boram,2605.0,S
20,Jharkhand,20.0,340,Sahebganj,352.0,2566,Borio,2566.0,S
27,Maharashtra,27.0,483,Mumbai Suburban,518.0,7181,Borivali,0.0,S
24,Gujarat,24.0,440,Anand,482.0,3867,Borsad,3867.0,S
12,Arunachal Pradesh,12.0,237,Papum Pare,248.0,6013,Borum,0.0,S
28,Andhra Pradesh,28.0,504,Y.S.R.,551.0,5205,Brahmamgarimattam,5205.0,S
28,Andhra Pradesh,28.0,502,Ananthapuramu,553.0,5320,Brahmasamudram,5320.0,S
28,Andhra Pradesh,28.0,515,Sri Potti Sriramulu Nellore,550.0,5170,Buchireddipalem,5170.0,S
33,Tamil Nadu,33.0,586,Thanjavur,620.0,5966,Budalur,0.0,S
3,Punjab,3.0,37,Mansa,47.0,248,Budhlada,248.0,S
20,Jharkhand,20.0,339,Ranchi,364.0,2698,Bundu,2698.0,S
14,Manipur,14.0,712,Kangpokpi,0.0,6488,Bungte Chiru,0.0,S
9,Uttar Pradesh,9.0,123,Azamgarh,191.0,964,Burhanpur,964.0,S
21,Odisha,21.0,371,Sambalpur,372.0,2788,Burla,2788.0,S
20,Jharkhand,20.0,339,Ranchi,364.0,2682,Burmu,2682.0,S
28,Andhra Pradesh,28.0,744,Anakapalli,0.0,4873,Butchayyapeta,4873.0,S
28,Andhra Pradesh,28.0,748,Eluru,0.0,4948,Buttayagudem,4948.0,S
9,Uttar Pradesh,9.0,148,Gorakhpur,188.0,948,Campierganj,948.0,S
20,Jharkhand,20.0,343,West Singhbhum,368.0,2739,Chaibasa,2739.0,S
10,Bihar,10.0,198,Jamui,238.0,1534,Chakai,1534.0,S
14,Manipur,14.0,253,Chandel,280.0,1895,Chakpikarong,1895.0,S
5,Uttarakhand,5.0,49,Dehradun,60.0,300,Chakrata,300.0,S
28,Andhra Pradesh,28.0,504,Y.S.R.,551.0,5234,Chakrayapet,5234.0,S
20,Jharkhand,20.0,332,Hazaribagh,360.0,2651,Chalkusa,2651.0,S
29,Karnataka,29.0,533,Chitradurga,566.0,5504,Challakere,5504.0,S
29,Karnataka,29.0,531,Chamarajanagara,578.0,5577,Chamarajanagar,5577.0,S
27,Maharashtra,27.0,475,Gadchiroli,508.0,4058,Chamorshi,4058.0,S
5,Uttarakhand,5.0,48,Champawat,65.0,334,Champawat,334.0,S
15,Mizoram,15.0,262,Champhai,284.0,1908,Champhai,1908.0,S
28,Andhra Pradesh,28.0,749,Ntr,0.0,5008,Chandarlapadu,5008.0,S
23,Madhya Pradesh,23.0,436,Umaria,431.0,3483,Chandia,3483.0,S
4,Chandigarh,4.0,44,Chandigarh,55.0,277,Chandigarh,277.0,U
21,Odisha,21.0,346,Baleshwar,377.0,2899,Chandipur,2899.0,S
19,West Bengal,19.0,317,Purba Medinipur,345.0,2481,Chandipur,2481.0,S
22,Chhattisgarh,22.0,762,Sakti,0.0,7354,Chandrapur,0.0,S
23,Madhya Pradesh,23.0,639,Alirajpur,465.0,3711,Chandra Shekhar Azad Nagar,3711.0,S
21,Odisha,21.0,365,Mayurbhanj,376.0,2876,Chandua,2876.0,S
13,Nagaland,13.0,246,Mokokchung,262.0,1761,Changtongya,1761.0,S
22,Chhattisgarh,22.0,381,Uttar Bastar Kanker,413.0,3348,Charama,3348.0,S
1,Jammu And Kashmir,1.0,2,Budgam,2.0,9,Charar- E- Shrief,9.0,U
10,Bihar,10.0,221,Sitamarhi,206.0,1076,Charaut,1076.0,S
9,Uttar Pradesh,9.0,165,Mahoba,169.0,869,Charkhari,869.0,S
36,Telangana,0.0,507,Hyderabad,536.0,4510,Charminar,4510.0,S
28,Andhra Pradesh,28.0,748,Eluru,0.0,5001,Chatrai,5001.0,S
5,Uttarakhand,5.0,52,Pauri Garhwal,61.0,312,Chaubatta Khal,312.0,S
9,Uttar Pradesh,9.0,148,Gorakhpur,188.0,951,Chauri Chaura,951.0,S
10,Bihar,10.0,205,Madhepura,213.0,1170,Chausa,1170.0,S
10,Bihar,10.0,202,Khagaria,223.0,1325,Chautham,1325.0,S
8,Rajasthan,8.0,113,Sawai Madhopur,108.0,530,Chauth Ka Barwara,530.0,S
12,Arunachal Pradesh,12.0,231,East Kameng,247.0,1590,Chayangtajo Adc,1590.0,S
28,Andhra Pradesh,28.0,744,Anakapalli,0.0,4858,Cheedikada,4858.0,S
36,Telangana,0.0,684,Mancherial,0.0,4356,Chennur,4356.0,S
33,Tamil Nadu,33.0,592,Tirunelveli,628.0,6648,Cheranmahadevi,0.0,S
36,Telangana,0.0,690,Bhadradri Kothagudem,0.0,4726,Cherla,4726.0,S
6,Haryana,6.0,76,Yamunanagar,71.0,363,Chhachhrauli,363.0,S
27,Maharashtra,27.0,469,Chhatrapati Sambhajinagar,515.0,4137,Chhatrapati Sambhajinagar,4137.0,S
1,Jammu And Kashmir,1.0,620,Kishtwar,18.0,70,Chhatroo,70.0,U
9,Uttar Pradesh,9.0,155,Kannauj,160.0,833,Chhibramau,833.0,S
8,Rajasthan,8.0,88,Banswara,125.0,6042,Chhoti Sarwan,0.0,S
22,Chhattisgarh,22.0,759,Khairagarh-Chhuikhadan-Gandai,0.0,3302,Chhuikhadan,3302.0,S
22,Chhattisgarh,22.0,645,Gariyaband,0.0,3336,Chhura,3336.0,S
23,Madhya Pradesh,23.0,394,Betul,447.0,3601,Chicholi,3601.0,S
13,Nagaland,13.0,245,Kohima,270.0,1845,Chiephobozou,1845.0,S
27,Maharashtra,27.0,468,Amravati,503.0,4002,Chikhaldara,4002.0,S
29,Karnataka,29.0,630,Chikkaballapura,582.0,5596,Chikkaballapura,5596.0,S
29,Karnataka,29.0,532,Chikkamagaluru,570.0,5530,Chikkamagaluru,5530.0,S
29,Karnataka,29.0,548,Tumakuru,571.0,5532,Chiknayakanhalli,5532.0,S
29,Karnataka,29.0,527,Belagavi,555.0,5433,Chikodi,5433.0,S
